"","station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"2115","gtmpcmet",2016,11,2880,5.3,20.3,29.3,19.2977430555556,4.83422064481385,6.8,2880,18,77,100,75.4454861111111,17.188223483217,27,2880,1013,1021,1026,1020.09618055556,2.84497924549513,4,2880,0,2,8.2,2.33027777777778,1.68526909218887,2.4,2880,0,3.4,12.3,3.78631944444444,2.43667281979828,3.8,2880,0,189,360,171.780208333333,112.669770588839,208,2879,2.5,30,10885.9,28943.9,34524.1,27556.6833333333,5677.72998587211,7477.25
"2116","gtmpcmet",2016,12,2976,2.7,18.1,30,17.8484879032258,4.58077286773051,5.8,2976,25,88,100,83.7772177419355,15.9563616602567,25,2976,1009,1022,1030,1022.00302419355,4.41977879906809,6,2976,0,1.8,7.2,2.15520833333333,1.56345870308317,1.9,2976,0,3.3,11,3.66757392473118,2.30501104711158,3.2,2976,0,225,360,197.560819892473,115.338573564086,191,2976,29.4,31,7184.2,24531.6,29815.1,23100.2322580645,6370.68205753968,8166.45
"2117","gtmpcmet",2017,1,2976,-0.1,17.5,29,16.6239247311828,5.60385031377594,7.7,2976,25,84,100,79.3239247311828,18.5884009786815,28.25,2976,996,1020,1038,1020.06451612903,8.65653904298739,11.25,2976,0,1.7,7.2,1.89196908602151,1.36158558844983,1.9,2976,0,3.1,13.8,3.51700268817204,2.35340766084927,3.2,2976,0,229,360,206.347782258065,93.1957892895299,105.25,2975,41.4,31,7139,28083,35034,26103.5935483871,6322.91542607446,8548.3
"2118","gtmpcmet",2017,2,2688,2.7,18.6,28.1,17.9315476190476,4.57397553965957,6,2688,22,85,100,79.8802083333333,17.4307009745936,25,2688,1003,1019,1032,1018.55245535714,5.91663345730046,9,2688,0,2.1,7.2,2.2805431547619,1.57654614027409,2.2,2688,0,3.8,12.8,3.940625,2.44322839663818,3.8,2688,0,217,360,190.802083333333,97.9284403149985,132,2687,36.3,28,9765.1,34753,42771.1,31053.2357142857,9207.32705243651,12453.475
"2119","gtmpcmet",2017,3,2976,1.5,19.2,30.9,18.4097782258065,5.28110904616846,4.9,2976,24,72,100,72.3084677419355,17.5338599355542,29,2976,1007,1022,1034,1022.34173387097,5.52718131861217,9,2976,0,2.6,8.5,2.79287634408602,1.74075314314705,2.6,2976,0,4.7,12.6,4.67069892473118,2.55013625908724,4,2976,0,155,359,163.608198924731,99.7521789066313,164,2975,34.3,31,11800.1,42397.9,51650.5,40071.4548387097,10919.3529418746,10095.05
"2120","gtmpcmet",2017,4,2880,8.6,22.9,30.8,22.3399652777778,3.75528387711927,4,2880,18,71,99,70.8875,16.3125255266835,25,2880,1004,1019,1027,1018.23506944444,5.19591370912785,9,2880,0,3,8.1,2.89413194444444,1.53568085080643,2.4,2880,0,5.1,12.4,4.88916666666667,2.34494734438394,3.4,2880,0,140,360,155.5,74.0789361480487,119,2880,80.7,30,10810.5,53403,56826.6,50421.1,8614.09347627079,5061.8
"2121","gtmpcmet",2017,5,2976,12.6,24.8,34.6,24.5005712365591,3.69832799054924,4.3,2976,16,76,98,72.2547043010753,17.8148548546533,25,2976,1004,1017,1021,1015.54469086022,4.02588499026247,6,2976,0,2.5,7.9,2.57379032258065,1.43770307533486,2.2,2976,0,4.5,12.7,4.55174731182796,2.26304553580692,3.3,2976,0,183,358,177.819220430108,76.8094110580829,121,2976,26,31,17227.8,56930.6,61305,51321.3774193548,10979.2772231664,12200.75
"2122","gtmpcmet",2017,6,2877,20.9,25.5,32.1,25.7013555787278,2.39734617366182,3.9,2877,54,90,100,87.7914494264859,9.47481967153091,16,2877,1006,1017,1022,1016.63434132777,3.47779200516074,4,2877,0,1.7,6.9,2.08213416753563,1.46841830835329,2.2,2877,0,3.3,10.6,3.59224887035106,2.1676738355607,3.3,2877,0,167,358,164.374348279458,75.1775178412414,109,2875,229.8,30,13162.2,44507.55,60190.9,41701.67,13416.6886503892,20475
"2123","gtmpcmet",2017,7,2976,21.7,26.7,34.4,27.1166330645161,2.66383729430368,4.6,2976,46,88,100,84.8195564516129,11.4729656927227,19,2976,1010,1019,1023,1018.39415322581,2.67830739640229,3,2976,0,1.5,6.7,1.85870295698925,1.2813116432773,1.7,2976,0,2.9,10.5,3.30752688172043,1.89605263532313,2.9,2976,0,189,359,175.489919354839,71.6816249852869,101,2976,130.1,31,9987.8,48711.3,61165.1,45453.464516129,11826.8205749629,16810.85
"2124","gtmpcmet",2017,8,2976,22.5,27.2,33.4,27.2685819892473,2.45268177122972,4,2976,52,88,100,86.7029569892473,10.1753271205194,17,2976,1009,1017,1022,1016.86357526882,2.72681126661609,4,2976,0,1.6,6.5,1.90749327956989,1.27225901118894,1.8,2976,0,3.1,9.9,3.36243279569892,1.89302123792808,2.8,2976,0,181,360,173.080309139785,76.9745604731775,111,2974,167.6,31,23748.9,42008.3,55877.7,42712.3741935484,8741.70063881423,12798.35
"2125","gtmpcmet",2017,9,2877,19.7,26.8,34.1,26.393986791797,2.26941369428756,3.3,2877,46,83,100,82.9697601668405,10.6864264889529,17,2877,986,1015,1021,1014.67570385819,4.29308852401107,3,2877,0,2.4,19.3,2.99137990962808,2.63322928378316,2.8,2877,0,4.1,29.1,4.82575599582899,3.87557979334703,4.1,2877,0,101,360,134.872088981578,98.2424248297061,181,2877,394.4,30,4119,40448.3,46961.8,35505.2866666667,12077.4626924736,17615.25
"2126","gtmpcmet",2017,10,2974,6,25.7,29.8,23.7662071284465,4.94909280730732,3.5,2974,26,79,100,77.231338264963,15.5995640110199,21,2974,1005,1018,1025,1018.130800269,3.58136028700473,5,2974,0,3.1,9.6,3.40662407531944,2.12859849491279,3,2974,0,5.2,14.6,5.51079354404842,3.06214715780004,4.4,2974,0,96,358,132.833557498319,89.6734266548312,117,2974,235.6,31,4866.2,34333.9,41454,31888.2193548387,9055.60046352235,8857.75
"2127","gtmpcmet",2017,11,2880,8.3,19.9,26.4,19.3875347222222,3.49229004908167,4.6,2880,42,87,100,84.325,12.0175829270913,20,2880,1011,1019,1025,1019.17986111111,3.01776791982722,3,2880,0,2.4,8.1,2.74319444444444,1.85066350400075,3,2880,0,4,12.4,4.31944444444444,2.64006793564052,4.2,2880,0,147.5,360,166.94375,132.519482714386,265,2880,132.2,30,1953.4,29084.65,35310.5,24932.45,9165.08057401044,13637.175
"2128","gtmpcmet",2017,12,2975,2,16,27.6,15.5032268907563,5.31806595435835,6.5,2975,27,90,100,84.215462184874,15.6442341063153,23,2976,1008,1022,1028,1021.56317204301,3.97023055258046,6,2976,0,1.75,8.2,2.11347446236559,1.52261712707106,1.8,2976,0,3.3,12.2,3.63864247311828,2.2801839904821,3,2976,0,237,360,202.805443548387,116.275341651789,218.75,2976,33.1,31,3771.4,24124.2,29375.9,20991.3806451613,8015.66248347236,11322.75
"2129","gtmpcmet",2018,1,2976,-3.1,11.3,25.1,11.6219086021505,6.07491692536869,8.5,2976,27,82,100,79.466061827957,16.1203725403146,24,2976,1008,1026,1034,1024.46303763441,5.41904311500477,9,2976,0,2.4,10.2,2.99166666666667,2.26740686546491,2.7,2976,0,4.3,15.3,4.87090053763441,3.16976896470385,4.2,2976,0,181,360,176.619959677419,126.959239372255,267,2976,132.5,31,3256.2,23855.2,33778,22020.4225806452,8875.4649942678,12923.85
"2130","gtmpcmet",2018,2,2688,6,18.9,29.3,18.8462797619048,4.20796039697388,5.5,2688,45,92,100,87.4761904761905,12.5741933041408,18,2688,1014,1025,1033,1025.18675595238,3.63419686686104,5,2688,0,2,7.3,2.2813244047619,1.55351654410789,2.3,2688,0,3.7,10.9,3.84981398809524,2.26518938668962,3.5,2688,0,153,360,159.282738095238,101.873311574269,152,2688,32.2,28,5920.3,32443.25,40181.9,29450.6,8751.83611224271,9954.425
"2131","gtmpcmet",2018,3,2976,2.1,17,28.5,15.9828629032258,5.36763115390685,7.2,2976,19,69,99,68.4643817204301,20.1297490828527,32,2976,1003,1020,1029,1018.76108870968,4.97689228646949,6,2976,0,2.2,7.5,2.43185483870968,1.50529375801294,2,2976,0,4.1,12.2,4.30631720430108,2.41141830273725,3.8,2976,0,227,360,199.016465053763,98.4070814443285,147,2976,37.8,31,13663.5,42024.8,48125.3,38828.7,8381.42289188815,10389.15
"2132","gtmpcmet",2018,4,2880,8.6,20.3,29.8,20.1851736111111,3.6412421356995,4.925,2880,22,82,100,78.1746527777778,16.3894631224588,25,2880,1008,1018,1026,1017.98333333333,3.76567927417761,6,2880,0,2.4,8.2,2.68690972222222,1.53142337500132,2.2,2880,0,4.5,13.3,4.64319444444444,2.29173323026889,3.3,2880,0,182,360,179.082638888889,99.189715338933,156,2880,118,30,4817.7,47858.75,54706.9,40998.09,14719.0566168453,20711.5
"2133","gtmpcmet",2018,5,2976,14.7,23.7,30.9,23.6439852150538,2.53248689248763,3.1,2976,43,87,100,83.4670698924731,12.7460360995848,18,2976,1009,1019,1027,1018.29065860215,3.65272226371583,4,2976,0,2.2,7.3,2.34637096774194,1.44504959717757,2.3,2976,0,4.1,13,3.99502688172043,2.19908662459449,3.4,2976,0,146,360,151.224798387097,68.246135384484,79,2975,165.2,31,12182.3,38644.2,56542.4,38689.1161290323,14792.8454841768,27172.45
"2134","gtmpcmet",2018,6,2879,20.9,25.6,34,26.0375824939215,2.99865000747399,5.2,2879,37,87,100,84.1708926710663,12.9545353595356,21,2879,1011,1018,1022,1017.1611670719,2.64858770754494,4,2879,0,1.4,5.8,1.65467176102813,1.03885840094371,1.3,2879,0,2.8,18.6,3.12594650920459,1.73872140323142,2.4,2879,0,225,359,212.277179576242,64.7381232670069,82.5,2878,186.2,30,15442.9,44876.15,58848.5,43855.6133333333,9473.14785412025,11282.925
"2135","gtmpcmet",2018,7,2976,21.6,26.3,33.7,26.6239583333333,2.61592419973659,4.4,2976,46,87,99,84.4287634408602,11.5228803858399,18,2976,1008,1018,1024,1017.87096774194,2.90432604675333,3,2976,0,1.4,5.9,1.68921370967742,1.03960622152112,1.4,2976,0,2.8,12.7,3.14018817204301,1.72384107893382,2.7,2976,0,200,360,187.350134408602,74.4592949764184,112,2975,153.7,31,14790.1,40195.7,58048.7,41715.9387096774,10824.881118783,17786.85
"2136","gtmpcmet",2018,8,2976,22.2,26.9,33.6,26.8674059139785,2.61026663203292,5,2976,52,85,100,84.7251344086021,10.9145983492195,20,2976,1015,1020,1025,1019.94556451613,2.02614685454248,2,2976,0,1.5,6.7,1.77130376344086,1.19787056741043,1.8,2976,0,2.8,12.4,3.15930779569892,1.89951096528732,2.9,2976,0,178,358,176.036962365591,72.2732627994422,112,2975,155.4,31,22044.1,45086.5,55933.1,43670.564516129,8746.8109706166,9778.8
"2137","gtmpcmet",2018,9,2879,22.6,27.9,35.3,27.8466828759986,2.32929091900516,3.2,2879,46,80,99,80.7742271622091,10.8070969857317,17,2879,1008,1017,1022,1016.91976380688,3.08645775719212,5,2879,0,2.3,6,2.16172282042376,1.10195067654632,1.8,2879,0,4,11,3.76672455713789,1.75613609165187,2.9,2879,0,117,357,149.034734282737,77.6452583577285,133.5,2879,63.1,30,24596.4,43586.15,49782.6,42506.3066666667,5398.53032266946,3413.90000000001
"2138","gtmpcmet",2018,10,2976,11.5,25.4,32.9,24.5464717741935,4.0027084508363,4.825,2976,41,79,100,78.6394489247312,13.135852903201,20,2976,1005,1018,1024,1017.33602150538,4.04163119139642,4,2976,0,2.6,8.5,2.60735887096774,1.48599612525658,2.1,2976,0,4.5,14.8,4.50648521505376,2.37224602542811,3.5,2976,0,117,359,151.007728494624,90.121320325576,160.25,2976,118.4,31,7742.4,34156.6,41983.1,30410.335483871,9637.67501691663,12736.35
"2139","gtmpcmet",2018,11,2880,2.5,20.1,30.3,19.0296875,5.78113770977944,7.2,2880,34,87,100,83.546875,14.2632140383841,21,2880,1008,1019,1024,1018.07708333333,3.37671199808735,5,2880,0,1.9,7,2.1171875,1.38009962071396,1.9,2880,0,3.6,10.4,3.71208333333333,2.14986121994481,3.3,2880,0,208,360,189.797916666667,107.480816300858,184,2878,76,30,11483.6,24138.1,34519.8,23488.7066666667,6856.11844609255,9649.5
"2140","gtmpcmet",2018,12,2976,1.7,16.4,29,15.5385416666667,5.26164460568962,7.825,2976,27,95,100,90.3652553763441,12.0099114167125,16,2976,999,1021,1030,1019.74596774194,5.86790019027187,7,2976,0,1.7,6.4,1.80789650537634,1.13459050209162,1.7,2976,0,3.2,12.5,3.35897177419355,2.04285189134194,3.2,2976,0,220,360,198.35248655914,100.604881919735,142,2974,205.4,31,4717.9,21584.3,28624,19674.6838709677,8050.12068063151,13606.7
"2141","gtmpcmet",2019,1,2976,1.6,13.4,26.8,13.8347446236559,5.40500693509032,8.1,0,NA,NA,NA,NA,NA,NA,2976,1005,1021.5,1032,1020.71673387097,4.60851264411852,6,2976,0,1.95,9.3,2.39613575268817,1.74298358720399,2.5,2976,0,3.6,14.7,4.12691532258065,2.63331302863463,4.225,2976,0,217,360,187.42876344086,110.983812731194,181,2975,96.6,31,2070.6,25402,32040,24231.2,6137.80092715081,7146.95
"2142","gtmpcmet",2019,2,2688,6.5,17,30.3,17.4505952380952,4.04640550204977,5.3,0,NA,NA,NA,NA,NA,NA,2688,1009,1021,1030,1020.59188988095,4.01213748392966,5,2688,0,1.7,7.9,1.99330357142857,1.44319811203417,1.8,2688,0,3,11.1,3.39747023809524,2.15978940771522,2.9,2688,0,156,360,166.236979166667,114.03489310581,186.25,2688,26.9,28,9399.5,28396.3,40494.8,25884.7178571429,9410.448911363,14308.025
"2143","gtmpcmet",2019,3,2976,2,17.3,29.1,17.258064516129,4.69500741272942,4.7,0,NA,NA,NA,NA,NA,NA,2976,1010,1021,1030,1020.44892473118,3.49685268138952,4,2976,0,2.3,9.6,2.76428091397849,2.02472058959619,2.6,2976,0,4.2,14.9,4.52096774193548,2.83939581766601,3.9,2976,0,166,360,161.777217741935,111.645834531295,217,2976,37.5,31,9391.8,38664.8,47922.8,35403.6225806452,11290.3876329295,10397.4
"2144","gtmpcmet",2019,4,2880,9.8,21.3,30.7,20.6857291666667,4.06548700672604,6.3,0,NA,NA,NA,NA,NA,NA,2880,1006,1018,1028,1017.47569444444,4.7487882080208,7,2880,0,2.2,7.2,2.30791666666667,1.42638992743154,2.2,2880,0,4,12.2,4.06243055555556,2.33785874918178,3.7,2880,0,179,359,181.463888888889,86.0654093535753,128,2880,75.7,30,9002.1,48759.1,55579.3,45042.8433333333,10973.3493429868,16242.75
"2145","gtmpcmet",2019,5,2976,16.6,24.6,35,24.6272849462366,3.21181769851999,4.3,0,NA,NA,NA,NA,NA,NA,2976,1010,1017,1025,1016.7876344086,3.06444971940618,4,2976,0,2.2,5.3,2.28407258064516,1.26248854429582,2.1,2976,0,4.1,11.6,3.98904569892473,1.92648091151943,3.2,2976,0,151,358,163.20060483871,63.7274428410761,100,2976,51.4,31,20431.5,54883.1,58710.9,51067.7967741935,9668.9616124478,8810.55
"2146","gtmpcmet",2019,6,2877,20.4,25.7,35.2,26.0175182481752,3.13839103513125,5.2,0,NA,NA,NA,NA,NA,NA,2877,1010,1017,1022,1016.5081682308,2.69697314280727,4,2877,0,1.7,6.4,1.90740354535975,1.13669547417183,1.7,2877,0,3.4,11.5,3.53757386166145,1.85576089324324,2.7,2877,0,194,360,182.061870003476,73.3808699986527,100,2877,161.5,30,21336.2,47410.4,58639,44377.1366666667,10722.0707321469,16823.375
"2147","gtmpcmet",2019,7,2976,20.7,25.9,34.4,26.1662298387097,3.11227313499639,5.3,0,NA,NA,NA,NA,NA,NA,2976,1011,1018,1023,1017.61189516129,2.41095112939538,4,2976,0,1.4,5.7,1.66733870967742,1.13245851725545,1.5,2976,0,2.7,9.1,2.99811827956989,1.73756803504939,2.6,2976,0,193,360,181.869959677419,79.8102596012055,114,2975,124.3,31,21519.5,44571.7,55669.6,43427.7,8798.37541326049,12718.15
"2148","gtmpcmet",2019,8,2975,21.4,26.5,34.3,26.4705546218487,2.67861469034628,4.5,0,NA,NA,NA,NA,NA,NA,2976,1012,1016,1021,1015.92305107527,2.0405452143592,3,2976,0,1.7,7.4,1.94254032258065,1.219675448656,1.8,2976,0,3.4,12.2,3.47872983870968,1.84600077376372,2.9,2976,0,193,360,170.543346774194,88.0560982542,151,2975,43.4,31,22314.4,43020.3,53332.9,41353.935483871,8742.29845214435,12893.75
"2149","gtmpcmet",2019,9,2871,18.2,27,34.4,26.7814002089864,2.40677663854804,2.5,618,NA,NA,NA,NA,NA,NA,2871,1002,1017,1025,1016.25217694183,4.31048571174058,5,2871,0,3.2,12.1,3.33228840125392,1.84563680456278,2.6,2871,0,5.4,19.1,5.46907001044932,2.71885104710633,3.8,2871,0,86,360,119.758620689655,90.0084930644961,141.5,2871,118.9,30,7074.4,42813.7,49490,40326.4266666667,8997.29679652625,7481.74999999999
"2150","gtmpcmet",2019,10,2971,16.5,25.6,32.2,25.1642881184786,2.6173315741059,3,2971,46,81,100,80.3948165600808,11.7920803214738,17,2972,1007,1017,1022,1016.20928667564,2.61277598477199,3,2972,0,2.5,7.1,2.58223418573351,1.60346120546483,2.3,2972,0,4.4,11.5,4.39266487213997,2.42472261001422,3.6,2972,0,119,360,144.851951547779,89.1135877646905,149,2972,147.2,31,7047.8,33429.6,43056.2,30259.8129032258,9591.6637120902,11035.5
"2151","gtmpcmet",2019,11,2880,6.6,18.5,27.6,17.8083333333333,4.83370992612077,7.7,2880,21,86,99,82.3135416666667,13.8847270398886,22.25,2880,1009,1019,1025,1018.26840277778,3.69718332246252,6,2880,0,2.1,8.8,2.46222222222222,1.83779639270169,2.25,2880,0,3.8,13,4.06475694444444,2.60380281584594,3.6,2880,0,238,360,188.558333333333,120.397593328659,243,2880,44.3,30,5748,29525.1,33923.7,24687.97,8783.28859970004,10935.025
"2152","gtmpcmet",2019,12,2975,2.6,18,28.3,17.1105882352941,4.90058656133329,6.05,2975,30,89,100,83.9788235294118,14.9776078760064,19,2976,1005,1019,1029,1018.41364247312,5.33155521843839,7,2976,0,2.2,8.2,2.50208333333333,1.74769640300792,2.3,2976,0,4.1,12.2,4.33313172043011,2.61520012007151,3.9,2976,0,213,360,192.46875,107.170830556961,170,2975,85.5,31,4372.5,19662,29369.5,19409.7548387097,7667.14490571463,13578.1
"2153","gtmpcmet",2020,1,2976,1.2,16.4,27.7,15.8092741935484,5.6843971626972,8.7,2976,33,82,99,79.0561155913979,15.6513873382579,25,2976,1011,1022,1033,1021.98420698925,5.02110696986783,8,2976,0,2.2,9.4,2.48094758064516,1.82229790550583,2.3,2976,0,4,13.8,4.25463709677419,2.74519816113286,3.9,2976,0,228.5,360,212.508400537634,102.432327798146,160,2975,4.1,31,5145.6,25097.5,32562.2,23123.5322580645,6780.88522757843,8470.15
"2154","gtmpcmet",2020,2,2784,2.6,16.4,30,16.1126077586207,5.25062997666723,7.5,2784,21,85,100,79.2054597701149,17.6166557606993,26,2784,1001,1021,1032,1020.50862068966,5.21839917409102,6,2784,0,2.1,10.4,2.66903735632184,2.11469126806303,2.6,2784,0,4,15.4,4.5698275862069,3.11179328718635,4.2,2784,0,221,360,199.199712643678,108.028204884568,141.25,2784,51.1,29,6860.1,29724.5,41532.9,27931.2724137931,9803.34729590928,9617.9
"2155","gtmpcmet",2020,3,2976,2.6,21,30.6,20.7982190860215,4.53130810360544,5.8,2976,24,79,99,77.8823924731183,15.0838200070553,22,2976,1004,1023,1035,1021.66162634409,5.59340120602794,8,2976,0,2.1,8.3,2.22523521505376,1.51174614775217,2.4,2976,0,3.8,12.6,3.93551747311828,2.43159703394557,3.725,2976,0,185,360,179.444220430108,78.9465232055802,109.25,2976,9.3,31,22512.2,40351.6,49460.8,39623.5967741935,6029.01132079901,7914.35000000001
"2156","gtmpcmet",2020,4,2880,9.4,21.65,32.7,21.5648611111111,4.20774785888123,4.9,2880,32,80,99,76.5559027777778,15.9951907461859,27,2880,1005,1015,1024,1015.45486111111,4.02303768489901,5,2880,0,2.2,8,2.4015625,1.52335334302113,2,2880,0,4.2,14.5,4.32322916666667,2.44483250212406,3.4,2880,0,203,360,184.297222222222,90.1465704305782,137,2880,73.7,30,13357.4,42004.1,56206.8,39984.4133333333,12854.4923404295,17817.5
"2157","gtmpcmet",2020,5,2976,8.6,23.5,32.7,23.1257056451613,3.89400416145907,4.8,2976,26,81,99,77.1952284946236,16.6981866095877,24,2976,1009,1017,1026,1017.18346774194,3.52450373706321,6,2976,0,2.5,7.1,2.53864247311828,1.47472784734276,2.5,2976,0.3,4.5,14.1,4.34939516129032,2.23985735674953,3.9,2976,0,164,360,165.344086021505,88.3413312595559,141,2976,142.1,31,11663.3,51336.5,57799.5,47188.7451612903,12438.8044149706,12922.75
"2158","gtmpcmet",2020,6,2879,18.3,25.5,35.3,25.8934352205627,2.79971990096507,3.8,2879,44,84,100,82.9760333449114,11.5804786841235,20,2880,1014,1018,1024,1017.91875,1.97562319519139,3,2880,0,1.7,7,2.05333333333333,1.44686699651081,2.1,2880,0,3.2,12,3.56239583333333,2.18500665226076,3.325,2880,0,176,358,170.065972222222,86.0482337360832,138,2879,148.2,30,13385.3,45836.25,60245.2,43444.6033333333,12522.2466517486,14931.7
"2159","gtmpcmet",2020,7,2976,22.3,27.4,34.2,27.2506384408602,2.77596762065261,5.2,2976,48,83,99,82.601814516129,11.1106149592924,19,2976,1010,1018,1022,1016.95766129032,2.89541308195448,5,2976,0,1.7,5.9,1.88350134408602,1.06131675247017,1.6,2976,0,3.3,11,3.47953629032258,1.70433986432764,2.6,2976,0,203,359,189.873655913978,67.64006692527,114,2976,143.3,31,27840.7,46761.9,59077,44412.8258064516,10114.7776302124,19642
"2160","gtmpcmet",2020,8,2974,21.5,27.3,34.2,27.0716207128447,2.88862114484647,5.2,2974,49,86,99,84.6997310020175,10.4881664098177,19,2974,1008,1016,1023,1016.21049092132,2.48346246872934,4,2974,0,1.5,7.8,1.92925353059852,1.31545893288858,1.9,2974,0.1,3,13.9,3.48984532616005,2.09024236101142,3.1,2974,0,199,360,184.8876933423,69.7669381641909,110,2974,176.7,31,22696.3,41130.7,54859.6,40559.7290322581,8915.3403631865,15366.85
"2161","gtmpcmet",2020,9,2880,15.5,26.5,32.7,26.5970138888889,2.67245701724305,3.6,2880,52,83,99,83.2454861111111,10.8252955493265,17,2828,1008,1016,1022,1015.75282885431,2.56822212802772,3.25,2880,0,2.4,9.4,2.72104166666667,2.00864447171588,2.2,2880,0,4.2,15,4.63875,2.9766391306417,3.5,2880,0,136,359,151.027430555556,88.4278549285325,152,2880,291.5,30,11665.9,36480.35,50055.2,34879.48,10785.6265105831,18180.475
"2162","gtmpcmet",2020,10,2974,15.1,25.35,31.5,24.8740080699395,2.64410957544465,3,2974,46,85,100,83.4024882313383,11.1307736007396,15,2936,1008,1016,1022,1016.01771117166,2.38729452189439,3,2975,0,2.6,8,2.60588235294118,1.49694679837212,2.2,2975,0,4.4,12.6,4.34836974789916,2.23188588213646,3.2,2975,0,111,360,140.155294117647,99.9690575095795,172,2975,91.2,31,10122,32224.2,40640.9,30163.3612903226,8288.96749415259,11932.95
"2163","gtmpcmet",2020,11,2878,10.5,21.9,28.2,21.7620917303683,3.09582192393239,4.2,2878,34,82,99,79.8617095205003,13.7083804390267,24,2880,1007,1019,1031,1019.31458333333,5.11686922273613,7,2880,0,2.9,9.2,2.96270833333333,1.69289577383747,2.4,2880,0,4.9,13.7,4.99767361111111,2.60523655827167,3.7,2880,0,117.5,360,146.476388888889,106.40888976782,187.25,2880,126.1,30,12023.9,25933.05,32934,24019.0966666667,6364.44714843017,8440.325
"2164","gtmpcmet",2020,12,2971,-1,13.7,26.5,13.184651632447,5.80216841255837,8.8,2971,30,84,100,79.9956243688994,16.2312097330912,24,2971,1007,1020,1028,1019.80511612252,4.38378410075891,6,2971,0,1.6,6.9,1.8338606529788,1.27019625439678,1.7,2971,0,2.9,14.1,3.32386401884887,2.14015308627242,3.1,2971,0,252,359,218.188825311343,100.657784525202,130,2971,31.6,31,5334.5,24850,29609.1,22380.2064516129,6699.8970805496,11260
"2165","gtmpcmet",2021,1,2976,0.7,14.5,26.2,13.8257056451613,5.81873830553361,8.9,2976,26,82,99,78.2335349462366,15.6900299469201,22,2976,1006,1019,1029,1018.74899193548,4.16602896086814,5,2976,0,1.6,6.1,1.78447580645161,1.08165804600627,1.5,2976,0,3.1,10.9,3.34905913978495,1.94239714721519,2.8,2976,0,239,360,212.847446236559,91.3222804380206,107,2976,20.1,31,8463.2,26217.7,33456.2,23001.2161290323,8339.86165037513,12431.9
"2166","gtmpcmet",2021,2,2688,-1.2,16.3,30,15.7772693452381,5.37358773674474,6.6,2688,33,87,100,82.5219494047619,16.2138057593905,24,2688,1007,1018,1029,1017.83816964286,4.41933885711363,6,2688,0,2,6.1,2.20111607142857,1.39332459411201,2.2,2688,0,3.7,11.6,3.8524181547619,2.22707769474423,3.6,2688,0,184,360,176.209077380952,110.105745596856,185.25,2687,133,28,8392.5,29980.3,41665.1,27792.5,10789.4462313531,19167.55
"2167","gtmpcmet",2021,3,2974,7.4,17.7,30.8,18.1745796906523,4.55401333019297,6.4,2974,44,86,100,82.0601882985878,14.0700308221964,22,2976,1009,1019,1034,1019.92943548387,5.37129568117971,6,2976,0,2.7,10.1,2.96743951612903,2.09568543482046,3,2976,0,4.7,15.3,4.8588373655914,3.04363270221263,4.4,2976,0,179,360,172.439516129032,115.494428710483,204,2976,22.6,31,6197,41696,46567.2,36472.5935483871,11643.685172056,7996.45
"2168","gtmpcmet",2021,4,2878,7.5,19.7,31.3,19.6709173036831,4.1605165224003,5.4,2878,28,77,99,76.1945795691452,16.530514809328,28,2880,1005,1016,1030,1016.55798611111,4.95797960507187,7,2880,0,2.1,7.5,2.35190972222222,1.51306564998903,2.2,2880,0,3.9,12.5,4.02934027777778,2.25453660564479,3.3,2880,0,174,360,168.926736111111,95.1258349098028,156,2879,163.5,30,7077.3,49695.5,55397.2,42789.8366666667,12272.7869085388,13378.95
"2169","gtmpcmet",2021,5,2976,12.8,23.5,34.4,23.6867943548387,3.16620022608259,3.7,2976,24,74,99,74.7066532258064,14.3143450205298,20,2976,1010,1020,1027,1019.27284946237,3.77156304608688,6,2976,0,2.7,7.5,2.74845430107527,1.63094578837973,2.5,2976,0,4.8,11.1,4.62533602150538,2.39458841318591,3.8,2976,0,130.5,360,148.346102150538,88.1496426581983,141,2975,18.5,31,12269.4,55088.6,59421.7,50825.7290322581,10927.8558748791,10480.15
"2170","gtmpcmet",2021,6,2880,17.7,26,33.6,25.9248611111111,2.47103118513377,3.6,2880,46,88,99,85.7934027777778,9.9621387230729,15,2880,1009,1018,1023,1017.42256944444,3.01914310249248,4,2880,0,1.8,6.6,2.06020833333333,1.2873121556046,1.7,2880,0,3.5,10.7,3.75572916666667,2.05110679029972,3,2880,1,173,360,170.580555555556,70.5799557467755,104,2880,159.4,30,19716.1,39040.95,59793.2,39628.4933333333,12874.1340158965,20834.025
