"station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"marcemet",2013,5,2976,10.8,24.6,28,23.8860551075269,3.02254671889228,3.4,1661,28,83,100,79.8856110776641,16.8979977801741,26,2976,1006,1013,1026,1013.89213709677,4.32426711167695,7,2976,0.4,7.5,14.1,7.34680779569892,2.54916758033381,3.4,2976,0.9,9.2,18.2,9.02752016129032,3.1164015069523,4.3,2976,0,136,360,138.843077956989,61.8079696729671,28,2976,13.5,26,0,42634,53938.3,38455.75,14739.721609101,17721.225
"marcemet",2013,6,2880,22.5,28.1,31,27.9179513888889,1.11776241419475,1.1,2794,55,81,100,80.550107372942,5.55303450870307,7,2880,1006,1013,1018,1012.96006944444,2.3934326019434,4,2880,0.1,6.7,12.7,6.56211805555556,2.0030592337232,2.6,2880,0.5,8.3,19.7,8.09767361111111,2.35628050164438,2.9,2880,0,142,360,143.476736111111,46.9336529681809,26,2880,40.4,28,24830.7,52929.95,56489.9,48942.7785714286,8426.05142652754,9398.84999999999
"marcemet",2013,7,2976,23.3,28.4,31.4,28.2159946236559,1.0389908898613,1.1,2857,39,79,100,78.3139656982849,7.25759943568471,6,2976,1009,1014,1020,1014.45732526882,2.27212411700422,3,2976,0,6.4,11.8,6.21297043010753,2.32243420121158,3.4,2976,0.4,8,15.2,7.73007392473118,2.73918091073959,4,2976,1,144,358,145.267137096774,46.6316393691538,34,2976,46.3,31,11908,51942,55965.6,48309.3838709677,9177.21730192389,8613.8
"marcemet",2013,8,2976,23.4,28.6,31.1,28.4176747311828,1.19305135366587,1.2,2728,52,80,100,79.1840175953079,6.85085556093656,9,2976,1010,1015,1019,1014.57325268817,1.72690337459942,3,2976,0.1,5.6,12.1,5.60648521505376,2.31700943411211,3.3,2976,0.5,7,14.9,6.96989247311828,2.7368498339595,3.8,2976,1,134,360,132.252016129032,57.6194790472958,53,2976,120,31,17577.7,49879.4,53753.4,45220.8870967742,10191.8122281807,6738.20000000001
"marcemet",2013,9,2871,21.5,28.3,31.9,27.8348659003831,1.68148556387595,1.8,2552,44,80,100,78.9717868338558,7.30979829932456,7,2871,1005,1012,1018,1012.00801114594,2.61080679212367,4,2871,0.1,5.5,12.2,5.49707419017764,2.04764804514681,3.1,2871,0.6,6.9,17.8,6.87850923023337,2.51562116237328,3.7,2871,0,108,360,125.874259839777,86.4065578711283,71,2871,75.9,27,0,42365.6,49546.2,35939.1222222222,13931.626825689,13451.2
"marcemet",2013,10,2976,12.9,25.1,29.1,24.2864583333333,3.39434251357163,4.8,2346,27,78,100,75.0575447570332,12.5858286885415,12,2976,1008,1015,1026,1015.21370967742,3.46099906133695,6,2976,0.1,5.5,12.9,5.42328629032258,2.01902349806568,3,2976,0.7,6.7,16.1,6.65947580645161,2.48090745001681,3.6,2976,0,132,360,141.653897849462,92.2570750898238,57,2976,67.2,29,0,35087.9,44298.9,30090.1689655172,13989.7439899251,13986.2
"marcemet",2013,11,2880,4.2,17.8,26,16.2834722222222,6.1320264409846,10.825,1887,29,77,100,75.1621621621622,14.3145318116016,18,2880,1009,1021,1036,1020.68819444444,6.30970953299748,11,2880,0.2,5.1,13.6,5.61753472222222,2.73164876961345,4,2880,0.6,6.2,17.6,6.91920138888889,3.41721873319644,5.2,2880,0,74,360,121.848958333333,118.218587164287,118,2880,36.7,26,0,22855.8,36033.4,20563.9730769231,10902.1913873334,16507.95
"marcemet",2013,12,2976,0.6,11.6,22.3,11.7332997311828,5.32507529426832,8.6,2129,34,81,100,79.00657585721,12.3912166461112,17,2976,1002,1023,1034,1020.69724462366,8.11128930898712,12,2976,0,4.4,12.1,4.77795698924731,2.53123505766277,3.3,2976,0,5.4,16,5.94774865591398,3.13053408689985,4.1,2976,0,139,360,154.918682795699,130.455935213192,299,2976,9.9,21,0,14092.1,28033.7,15021.0333333333,8864.82346126156,12830.1
"marcemet",2014,1,2976,-0.9,12.8,21.6,11.7367943548387,5.22219442647896,6.1,2044,23,72,100,69.162915851272,18.2503494896974,30,2976,1008,1021,1040,1021.54166666667,6.88554284571028,9,2976,0,4.4,17.4,4.99065860215054,2.8692469839965,3.5,2976,0,5.4,21,6.22449596774194,3.55465391448288,4.5,2976,0,152,360,172.709005376344,115.813463461188,200.25,1728,9.5,25,0,16261.8,27790.6,13769.08,10384.4579074532,23213.5
"marcemet",2014,2,2688,0.3,13.7,22,12.5053943452381,6.04459582895254,11,1043,29,79,100,77.7104506232023,14.6015063801081,21,2688,1007,1017,1031,1017.03831845238,4.83316961678607,6,2688,0,5.1,14.9,5.38943452380952,2.78962002449891,4.1,2688,0,6.4,18.5,6.70435267857143,3.42628682568424,5.3,2688,0,114,360,136.440476190476,110.850335933747,122,0,,27,0,15378,35150.4,18401.9111111111,12054.0522273419,22543.15
"marcemet",2014,3,2976,-0.5,16.9,24.1,15.5882728494624,4.96039103644417,6.1,1181,34,75,100,75.034716342083,16.4978575041971,25,2976,1005,1017,1028,1016.31955645161,4.97493217941243,7,2976,0.1,5.5,14.9,5.87463037634409,2.52001297805208,3.5,2976,0.5,6.8,18.1,7.31065188172043,3.11380619504258,4.3,2976,0,131,360,145.860215053763,106.420860799303,82,0,,30,0,23859.5,42175.8,24144.3866666667,12916.3773256183,21525.3
"marcemet",2014,4,2880,8.1,21.5,32.4,20.8304861111111,3.3467502924149,3.7,1128,24,70.5,100,68.6710992907801,22.9119873430455,41,2880,998,1014,1028,1013.440625,5.91117082826733,9,2880,0,6.8,16.3,6.87131944444444,2.35031580106771,2.9,2880,0,8.4,20.9,8.56135416666667,2.87158339923101,3.7,2880,0,135,360,141.504166666667,82.0001354424114,40,0,,27,11024.2,43046.2,50376.6,36873.4925925926,13524.7055447806,21207.8
"marcemet",2014,5,2970,15.5,23.5,29.4,23.2249831649832,2.3457367827494,2.6,2811,31,85,100,80.7093561010317,15.1253545464112,21,2970,1006,1016,1027,1014.88720538721,4.23982997733207,7,2970,0.4,7.6,14.2,7.13505050505051,2.35904208730894,3.1,2970,1,9.3,17.7,8.81905723905724,2.87948583133096,3.7,2970,0,141,359,152.00101010101,65.9019117530583,34,2833,84.9,31,11460.8,50949.3,62539.4,46615.7161290323,14694.975214839,19491.55
"marcemet",2014,6,2880,22.8,27.7,29.6,27.4777777777778,0.850130811048297,0.800000000000001,2880,64,85,99,84.4625,4.59751922776512,6,2880,1007,1013,1018,1013.03680555556,2.11250914741683,4,2880,1,8,12.4,7.80381944444444,1.88183193080784,2.4,2880,2.2,9.8,16.8,9.60388888888889,2.2774043319747,2.9,2880,1,143,354,141.405902777778,25.6097879026723,24,2880,67.2,30,26892.4,61760.4,69078.9,57439.0933333333,11119.1072617933,12480.1
"marcemet",2014,7,2969,23.4,28.2,30.1,28.1136072751768,0.915008554980932,1,2969,55,81,98,80.7403166049175,6.17704820790645,8,2969,1009,1016,1021,1015.90131357359,2.30229617576695,3,2969,0.1,6,12.8,5.88561805321657,2.03247852778998,2.8,2969,0.5,7.4,16.7,7.32883125631526,2.39541144103741,3.1,2969,3,147,351,146.878073425396,39.0023751029665,31,2969,20.2,24,25453.6,53107.8,59501.8,51434.6708333333,8173.3644928793,9964.37500000001
"marcemet",2014,8,2973,23,28.4,32.4,28.208745375042,1.312484393325,1.4,2973,53,81,99,80.2273797510932,6.71953749510606,8,2973,1009,1014,1018,1014.18634376051,1.78926490359809,2,2973,0.2,6.1,12.1,5.8305751765893,2.42834392363526,3.8,2973,0.9,7.5,15.2,7.32606794483686,2.8952245067072,4.6,2973,0,146,360,146.697275479314,56.4395707878537,45,2973,81.5,13,41078.2,50259.7,54366.8,49040.8153846154,4811.11996314201,7690.3
"marcemet",2014,9,1105,21.3,28.1,29.2,27.8156561085973,1.29259987886777,0.800000000000001,1105,67,80,100,80.0407239819005,5.22788366275661,5,2880,1008,1014,1021,1014.44166666667,2.56138259382343,3.25,2880,0.2,5.6,11.7,5.53920138888889,1.78274935516842,2.5,2880,0.8,7,14.3,6.90881944444444,2.13897944408378,3,2880,0,105,360,102.676041666667,77.1356774069508,104,2880,73.2,2,,,,,,
"marcemet",2014,10,0,,,,,,,0,,,,,,,2976,1006,1015,1025,1015.32694892473,3.35601197382889,5,2976,0,5.2,11.4,5.22802419354839,2.06737789370518,2.8,2976,0,6.4,14.8,6.51653225806452,2.56060041625635,3.5,2976,0,137,360,129.253696236559,80.1612858619366,91.25,2976,55.7,18,19540.5,39897.45,48806.9,37206.5666666667,7912.68350486959,5895.975
"marcemet",2014,11,1107,9.9,17.7,22.4,17.1934056007227,2.6931132217925,3.8,1035,24,84,100,78.5642512077295,16.9714881308595,25,2879,1002,1020,1035,1020.66724557138,6.29595602632356,8,2879,0,5.4,14.9,5.5640152830844,2.49957411127953,3.6,2879,0,6.7,20.1,6.89729072594651,3.11083196148329,4.55,2879,0,140,360,147.43591524835,113.210873376708,177,2879,95.2,6,,,,,,
"marcemet",2014,12,2976,4.5,16.6,22.7,15.6046034946237,4.31624825152366,7,2531,39,88,100,85.3480837613591,12.566822783191,15,2976,1000,1021,1030,1019.97244623656,5.40481393242796,7,2976,0.1,4.6,13.4,4.94264112903226,2.51028531912953,3.4,2976,0.6,5.6,16.7,6.13501344086021,3.0680227448382,4.1,2976,0,109,360,124.510416666667,103.618446294398,121,2976,27.4,19,4445.5,17927.5,31335.9,19619.6947368421,8485.80677147132,15040.5
"marcemet",2015,1,2972,0.2,10,23.7,10.3457267833109,4.53381831265215,7.4,0,,,,,,,2972,1012,1023,1039,1023.15612382234,5.73208530416068,7,2972,0,4.3,10.8,4.12207267833109,1.8479870727098,2.2,2972,0,5.2,15,5.04125168236878,2.30708613408152,2.7,523,,,,,,,2972,69.6,30,3424.4,22175.55,35889.8,20885.7466666667,10918.1630560473,18564.725
"marcemet",2015,2,2688,1.9,13.3,22.5,13.006287202381,5.13736589858928,9.1,0,,,,,,,2688,1009,1020,1030,1020.04761904762,5.44860975435641,10,2688,0.1,4.4,11,4.21030505952381,1.50737728713326,1.5,2688,0.5,5.3,16.6,5.26923363095238,2.03652593748223,1.8,0,,,,,,,2688,52.3,25,2739,23575.3,42069.7,23040.696,13656.6795069446,24889.8
"marcemet",2015,3,2976,2.3,17.9,24.7,16.6685819892473,4.58360660960284,6.9,0,,,,,,,2976,1007,1018,1036,1018.57594086022,5.27339405210441,6,1094,0.9,4.4,14.2,4.26553930530165,1.53760749497693,1.2,1094,1.2,5.3,20.4,5.30521023765996,2.29579756529005,1.1,0,,,,,,,2976,150.2,26,4286.7,22623.05,42505.3,21254.7692307692,11960.5901617193,20885.625
"marcemet",2015,4,2864,13.3,22.6,27,22.4004888268156,1.94751239051947,1.9,0,,,,,,,2864,998,1013,1023,1012.22206703911,4.02380123459461,5,0,,,,,,,0,,,,,,,0,,,,,,,2864,153,0,,,,,,
"marcemet",2015,5,2976,19,25.8,28.3,25.5010416666667,1.68437473333487,2.3,0,,,,,,,2976,1007,1014,1019,1013.7247983871,2.56882472417646,4,0,,,,,,,0,,,,,,,0,,,,,,,2975,188,0,,,,,,
"marcemet",2015,6,2145,23.7,28.1,30,27.8045221445221,1.07131138584769,1.4,1820,63,82,100,83.8120879120879,9.39558029704183,16,2873,1002,1014,1020,1013.64148973199,3.08732777106648,5,576,,,,,,,576,,,,,,,576,,,,,,,2873,158,21,5385.1,48251.8,63599.2,45940.2571428571,14906.2145758932,22468.2
"marcemet",2015,7,916,25,29,32.7,28.9924672489083,0.89684207601378,1,916,57,82,92,81.3777292576419,5.60321001644299,6,2973,1010,1015,1020,1014.59300369997,2.01404343413005,3,0,,,,,,,0,,,,,,,0,,,,,,,2973,21.3,31,34224.6,58476.5,63143.6,56200.7451612903,6046.36902368348,4756.9
"marcemet",2015,8,2976,23.2,29.2,33.6,28.9988575268817,1.30785296061344,1.1,2976,40,79,96,76.883064516129,9.55422044015259,11,2976,1007,1013,1019,1013.3998655914,2.04981326849783,3,0,,,,,,,0,,,,,,,0,,,,,,,2976,38.1,31,26457.6,55654.3,60714.6,52590.2677419355,8525.00731993379,6321.65
"marcemet",2015,9,2880,21.8,28.2,30.6,27.6388888888889,1.88395027810719,2.6,2880,48,79,98,77.7635416666667,8.77074718645755,10,2880,1006,1013,1018,1013.02152777778,2.03722438157617,3,0,,,,,,,0,,,,,,,0,,,,,,,2880,91.6,30,16254.1,46929.7,54507.7,44502.1833333333,8636.03473847781,6821.625
"marcemet",2015,10,2488,17,26.1,30.8,25.2864951768489,2.59101368680056,3.1,2488,41,81,99,79.8131028938907,10.915622813637,14,2488,1002,1013,1020,1012.62942122186,3.58527157162239,5,0,,,,,,,0,,,,,,,0,,,,,,,2488,100.7,27,6154,39204.9,46400.8,32154.8333333333,13562.3036047035,21010.35
"marcemet",2015,11,2880,6.8,21.2,27.4,20.0472916666667,4.88749063794699,6.6,2880,34,86,99,81.7854166666667,13.7188484785579,21,2880,1000,1017,1027,1016.88229166667,4.55955523000323,6,0,,,,,,,0,,,,,,,0,,,,,,,2880,1.8,30,6118.2,23461.2,37550.9,23938.26,9765.94401685847,17924.25
"marcemet",2015,12,2625,6.8,16.6,24.7,16.3021714285714,4.45414550770771,7.8,2625,32,85,100,81.5211428571429,14.79245487586,22,2625,998,1016,1031,1016.592,8.32651216765152,13,0,,,,,,,0,,,,,,,0,,,,,,,2625,6.9,28,6147.4,23104.2,32036.2,21137.0392857143,9106.84228955998,16495.225
"marcemet",2016,1,2656,4.7,13.15,22.5,12.773343373494,3.9762758182268,6.6,2656,27,84,100,79.5432981927711,15.5657286970807,23,2976,1005,1020,1032,1018.89751344086,6.40067595168469,11,0,,,,,,,0,,,,,,,0,,,,,,,2976,51.2,31,3295.9,26841.7,35771,24571.6129032258,9853.63731677266,14143.15
"marcemet",2016,2,0,,,,,,,0,,,,,,,2784,999,1021,1032,1019.70079022989,7.06633418301316,10,0,,,,,,,0,,,,,,,0,,,,,,,2784,8.1,29,22605.4,38111.2,44355.1,36941.5793103448,5352.52112335722,3880
"marcemet",2016,3,0,,,,,,,0,,,,,,,2976,1002,1012,1031,1013.20934139785,6.04372249665035,8,0,,,,,,,0,,,,,,,0,,,,,,,2976,130.5,31,5651.2,38323.4,51966,35661.8709677419,13687.4781982948,17092.3
"marcemet",2016,4,0,,,,,,,0,,,,,,,2880,1001,1013,1025,1013.20520833333,5.44382158290819,8,0,,,,,,,0,,,,,,,0,,,,,,,2880,20.3,30,16336.2,42122.4,57752,41562.6033333333,13341.0235663117,20519.05
"marcemet",2016,5,630,,,,,,,630,,,,,,,2976,1003,1013,1020,1012.95967741935,3.14507277923152,4,0,,,,,,,0,,,,,,,0,,,,,,,2975,352.6,31,11457.1,47113.4,60338,44314.8129032258,12930.1970746709,17588
"marcemet",2016,6,2880,21.7,28.9,33.3,28.2271875,1.9268510196549,2.1,2880,34,79,95,78.5368055555556,6.89100623039579,9,2880,1008,1014,1021,1013.58506944444,2.96155509982136,5,0,,,,,,,0,,,,,,,0,,,,,,,2880,52.9,30,24929,53204.7,63222.9,52193.65,9731.92409269793,13039.675
"marcemet",2016,7,2904,26.1,29.5,31.4,29.4744834710744,0.654300073373636,0.899999999999999,2904,62,79,90,79.4941460055096,5.17013005065109,7,2904,1010,1015,1021,1014.7458677686,1.99676369343175,3,1612,0.1,4.1,7.2,4.1856699751861,1.04797371106604,1.425,1612,1,5.1,9,5.15657568238213,1.21308311255585,1.7,1612,10,219,307,216.771091811414,33.3925594220303,29,2904,11.1,31,17189,59124.6,61912,55107.0064516129,9523.00740795454,7558.5
"marcemet",2016,8,2936,24.8,29.7,31.3,29.2472411444142,1.41611047476985,1.4,2936,61,79,95,79.1488419618529,5.81685139552653,8,2936,1006,1013,1020,1013.39134877384,2.51261486868071,3,1748,0.6,4.2,8.8,4.28729977116705,1.09258783221519,1.525,1748,1.3,5.2,10.8,5.30400457665904,1.30525597872018,1.8,1748,1,226,351,219.477688787185,42.1537793812205,33,2936,109,31,12170.6,54126,60760.6,47320.4,13246.4151251071,20415.9
"marcemet",2016,9,2880,18.9,29.8,32.7,29.0680902777778,2.140643388051,2.125,2880,36,77,94,76.5055555555556,8.87182299071464,10,2880,1010,1014,1021,1014.34340277778,2.23578638551308,3,0,,,,,,,0,,,,,,,0,,,,,,,2880,40.5,30,19886.9,46838.15,54041,44775.8,8932.80447957666,8442.525
"marcemet",2016,10,2974,16.6,26.7,30.5,26.0993947545393,2.63848709762464,3.5,2974,33,77,97,75.3594485541358,10.6927041385561,11,2974,1006,1017,1024,1016.28480161399,3.85517213371979,7,0,,,,,,,0,,,,,,,0,,,,,,,2974,0,31,29754.6,40432.9,47418.5,39718.4838709677,5311.97531075442,8064.45
"marcemet",2016,11,2880,8,22.5,29.6,22.2536805555556,3.55631228431958,4.4,2880,32,82,98,79.1295138888889,13.2710892587771,14,2880,999,1019,1034,1018.12638888889,6.20804065902049,7,0,,,,,,,0,,,,,,,0,,,,,,,2880,24.8,30,5861.5,30193.15,37406.2,26911.2833333333,8731.08525383372,13267.95
"marcemet",2016,12,1417,0.8,15.1,26.1,15.1207480592802,5.55486311642978,7.7,1417,29,89,100,83.0995059985886,15.3287645871117,23,1417,1008,1016,1037,1018.54481298518,7.8706619463792,10,124,,,,,,,124,,,,,,,124,,,,,,,1417,44.2,19,0,10299.3,31828,12220.9894736842,8604.54611249805,13400.6
"marcemet",2017,1,1929,9.8,19.6,25,18.8580093312597,3.07858844660411,4.9,1929,25,87,99,77.0202177293935,20.8126673483179,34,1929,995,1016,1031,1016.17470191809,7.78391140028928,12,68,,,,,,,68,,,,,,,68,,,,,,,1929,6,25,0,24103.9,37106.5,21708.728,12376.169835936,22498.3
"marcemet",2017,2,2480,11.5,21.6,28.3,20.9785483870968,2.2783048883451,3,2480,28,90,100,83.7612903225806,15.8313861988072,15,2685,1002,1015,1026,1014.56536312849,5.25829763592026,7,0,,,,,,,0,,,,,,,0,,,,,,,2685,65.7,28,7679.5,31126.1,44116.4,30783.5821428571,10757.8734980153,15336.95
"marcemet",2017,3,2976,11.5,22.1,28.1,21.1766801075269,2.9403413509869,3.3,2976,25,85,97,80.9932795698925,12.9384303542092,13,2976,1003,1019,1032,1017.77318548387,5.88191646015477,8,0,,,,,,,0,,,,,,,0,,,,,,,2976,87.9,31,10595,40831.7,53972.2,37253.0903225806,13356.760220187,20885.45
"marcemet",2017,4,2880,15.2,23.8,33.1,23.4471527777778,2.22772612461053,2,2880,26,80,97,75.0590277777778,15.2042018707035,19,2880,997,1014,1025,1012.115625,6.31181475600064,10,0,,,,,,,0,,,,,,,0,,,,,,,2880,19.2,30,22606.3,51627.1,58127.7,47849.6866666667,10632.5935955157,12865.725
"marcemet",2017,5,2968,16.9,25.5,31,25.3133423180593,2.0277175770714,2,2968,27,80,97,75.8729784366577,13.8209835542683,18,2932,1004,1012,1019,1011.44372442019,2.90023555375377,4,1884,0,4.5,14.8,4.65212314225053,1.41535872200848,1.6,1884,0,5.5,22,5.86677282377919,1.8571387689685,2.3,1884,0,131,360,131.76008492569,69.8574664430127,46.25,2971,118.4,31,15398.7,46365,61841.3,47815.0580645161,12043.904227804,22185.45
"marcemet",2017,6,197,,,,,,,197,,,,,,,149,,,,,,,2872,0.1,5.9,12.1,6.12813370473538,2.3427862554557,3.6,2872,0.5,7.4,17.1,7.67855153203343,2.79142831212361,4.4,2872,0,139,360,145.161559888579,76.9370296152827,51,2872,164.4,30,33338.6,55441.05,61051.7,53038.0866666667,7566.89655815943,7892.125
"marcemet",2017,7,2976,24.3,29.2,30.9,29.0262432795699,0.870062375792648,0.800000000000001,2976,59,78,95,78.2331989247312,4.65315145566134,6,2976,1010,1015,1020,1015.10315860215,2.10763560299331,3,2976,0.1,6.4,13.8,6.02644489247312,2.25981249961866,3.3,2976,0.7,7.8,18.1,7.49620295698925,2.62198764128734,3.6,2976,1,149,360,157.258064516129,41.4481383205065,30.25,2976,1.5,31,36746.2,56862,60728.8,54920.0322580645,5654.57479517762,6023.55
"marcemet",2017,8,2367,24.4,29.4,31.4,29.0868187579214,1.26387627549117,1.1,2367,59,80,99,80.4837346852556,6.6689983034058,8.5,2367,971,1014,1018,1012.93620616815,3.57809664851521,3,2367,0,6,37.3,6.24444444444444,3.29810035518184,4,2366,0,7.6,52.4,7.82971259509721,3.97549370420894,4.9,2366,0,144,360,137.997041420118,58.3549573586131,42,2366,154.8,25,5275,53457,57862,48477.2,12864.9201286548,8147
"marcemet",2017,9,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,
"marcemet",2017,10,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,
"marcemet",2017,11,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,
"marcemet",2017,12,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,
"marcemet",2018,1,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,
"marcemet",2018,2,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,
"marcemet",2018,3,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,
"marcemet",2018,4,1172,15,21.9,24.8,21.3997440273038,1.96972168620343,2.6,1172,32,75.5,95,74.0861774744027,13.4015783536807,19,1172,1010,1017,1024,1017.1271331058,2.5189388815559,3,1172,0,5.3,11.6,5.39761092150171,2.16917960198563,3.3,1172,0,6.5,14.8,6.74266211604096,2.62871337028015,3.7,1172,0,119,360,147.779863481229,100.260110920674,65.25,1172,5.4,0,,,,,,
"marcemet",2018,5,2974,20.1,26.1,28.7,25.9501681237391,1.5560926896477,2.1,2974,44,81.5,98,80.7673167451244,7.34716420069699,9,2974,1006,1014,1022,1013.30598520511,3.34904906722417,4,2974,0,6.6,12.9,6.40884330867519,2.06067054005873,2.9,2974,0.9,8.2,17.7,7.926630800269,2.45982388573089,3.4,2974,0,126,360,136.781439139206,48.2340128098331,24,2974,6.8,1,,,,,,
"marcemet",2018,6,2877,23.9,28.2,29.4,28.0308654848801,0.930517066718461,1,2877,64,83,96,82.7657281890858,4.93448386511757,5,2877,1006,1012,1018,1012.45533541884,2.4103905956971,3,2877,0.2,7.3,15.6,7.07393117831074,1.98643039538439,2.3,2877,1.2,9,22.4,8.79666319082378,2.39645281201026,2.9,2877,0,129,360,128.023635731665,29.9370247269642,22,2877,202.1,30,12442,58131.95,62917,52798.5533333333,14637.3320369464,5863
"marcemet",2018,7,2967,22.5,28.7,32.6,28.4879676440849,1.20266904300559,1.2,2967,47,82,95,80.855746545332,6.95715283456678,7,2967,1010,1015,1021,1015.56959892147,2.19569997707287,3,2967,0,5.6,13.3,5.42079541624537,1.91097082178985,2.7,2967,0.5,7,16.3,6.86009437141894,2.23667668214182,3.1,2967,0,135,359,142.477249747219,49.1865804326625,38,2967,65.8,31,21413,57356,61689,53485.7096774194,9479.56055659948,3721
"marcemet",2018,8,2964,25.2,29.1,31.4,28.9685222672065,0.781626057523881,0.800000000000001,2964,43,80,93,79.3394062078273,5.36052739164846,5,2964,1010,1015,1020,1015.15789473684,1.70624562574944,2,2964,0.3,6.3,10.7,6.00985155195681,1.90232572852699,2.5,2964,1.2,7.7,13.4,7.46703778677463,2.22058220967042,3,2964,0,131,359,134.291160593792,40.2680594811803,25,2962,3.3,31,18612,52182,55960,48423.8709677419,8934.63747349582,6028
"marcemet",2018,9,2876,20.6,27.6,30,27.1384561891516,1.88884936177326,3.1,2876,62,84,98,84.4669680111266,6.40434260173264,9,2876,1009,1013,1020,1013.04242002782,2.12519664617338,2,2876,0,4.6,12.4,4.68410987482615,1.93292243900982,2.9,2876,0,5.8,16.3,5.97041029207232,2.36867762894463,3.2,2876,0,114,360,123.523991655077,90.4107445414985,83,2876,505.9,30,9729,34661.5,52908,33988.7,11694.0945312964,21163.25
"marcemet",2018,10,2968,10.6,24.4,29.1,22.991307277628,5.19355125421771,9.1,2968,55,86,100,85.8446765498652,7.86281508761021,12,2968,1003,1015,1024,1015.08389487871,4.51160769971542,7,2968,0,6,14.5,5.80481805929919,2.21839607065707,2.9,2968,0,7.3,17.9,7.21196091644205,2.77380649827587,3.6,2968,0,133,360,182.302897574124,111.9750632705,204,2968,76.1,31,8309.7,36207.9,72782.6,30725.5774193548,14564.7325437329,20835.05
"marcemet",2018,11,2880,1.8,15.25,26.6,15.9011111111111,5.56278747849441,7.7,2880,32,88,100,82.8423611111111,15.5626715596358,23,2880,1003,1018,1035,1018.15347222222,6.74937546871611,12,2880,0,4.6,14.8,5.09121527777778,3.13994022917118,4.7,2880,0,5.8,20.1,6.39388888888889,3.90283482103806,5.8,2880,0,152,360,192.708333333333,127.058640904708,235,2880,84.9,30,3346.4,21986.5,37277.5,22028.95,10362.3005533404,19462.15
"marcemet",2018,12,2975,6.1,14.8,24.3,14.6134117647059,3.93550283176956,6.6,2975,29,83,100,79.7458823529412,15.5746665372568,24,2976,1002,1018,1031,1017.93514784946,6.51443087242305,9,2976,0,4.9,14.8,5.17684811827957,2.83057940651522,4.1,2976,0,6.1,20.2,6.53699596774194,3.58852872377083,5.2,2976,0,191,360,201.774529569892,116.316947050751,203,2976,23.5,31,4565.2,22994.1,31022.5,21406.9967741935,8873.5206632048,15255.75
"marcemet",2019,1,2973,3.6,14,20.9,13.3997981836529,3.53187465610595,5.4,2973,33,83,100,80.66128489741,15.4249792377742,23,2973,1007,1021,1032,1020.5391860074,4.84784243993019,7,2973,0,4.9,14.8,5.06996300033636,2.68046793989913,3.5,2973,0,6,20.1,6.34880591994618,3.34445002696186,4.4,2973,0,134,360,173.427514295325,118.557125194983,220,2973,90.7,31,4178.6,26259.4,33854.2,22170.9580645161,10400.8989282265,19325.1
"marcemet",2019,2,2688,3.1,16.2,21.4,15.0738839285714,4.08448035539964,5.3,2688,36,99,100,90.9043898809524,13.4771364676845,16,2688,1003,1015,1034,1016.16108630952,6.42517985910121,7,2688,0,4.9,13.4,5.03519345238095,2.56803739068807,3.7,2688,0,6.1,17,6.31845238095238,3.17109108484256,5,2688,0,134,360,174.355654761905,126.277793491801,262.5,2688,36,28,4497.5,17369.95,40056.6,19622.2785714286,10434.9578956135,16233.75
"marcemet",2019,3,2976,0.8,18.3,23.7,16.6132728494624,5.08300399907415,7.1,2976,43,90,100,85.7651209677419,14.8318850216783,24,2976,1003,1020,1034,1019.37264784946,6.12650210797103,9,2976,0,5.2,13.1,5.53027553763441,2.5247389197953,3.4,2976,0,6.5,16.8,6.90090725806452,3.15910781737759,4.2,2976,0,120,360,161.975806451613,118.175520020529,238,2976,27.8,31,8288.8,27245.7,50253.8,28080.2258064516,13201.3144675311,22535.1
